Gene,Lib_num,Comb,Min_dist,Mut_dist,Comb_tfs,Observed_mean,Expected_mean,Obs-Exp_mean,Obs-Exp_sem,TF,Comb_type
Asn1,60,2_5,31,32,Stp1/Stp2_Gat1/Gzf3/Dal80,-1.6816678202654058,-4.151685555271673,2.4700177350062673,2.5668410011109044,Dal80,non-self_comb
Asn1,60,2_6,43,44,Stp1/Stp2_Gln3/Gat1/Gzf3/Dal80,-1.3468699441729837,-0.11991131660834611,-1.2269586275646376,2.1786729899426396,Dal80,non-self_comb
Asn1,60,3_4,11,15,Stp1/Stp2_Gln3/Gat1/Gzf3/Dal80,-3.7584368228470346,-0.36403892816242667,-3.3943978946846087,2.3710284897691247,Dal80,non-self_comb
Asn1,60,3_5,15,19,Stp1/Stp2_Gat1/Gzf3/Dal80,-3.7156126838884598,-4.584055877047912,0.868443193159452,2.556003535836045,Dal80,non-self_comb
Asn1,60,3_6,27,31,Stp1/Stp2_Gln3/Gat1/Gzf3/Dal80,-3.5846733639227546,-6.534681691402786,2.95000832748003,2.5234549116064495,Dal80,non-self_comb
Asn1,60,4_5,0,4,Gln3/Gat1/Gzf3/Dal80_Gat1/Gzf3/Dal80,1.895894138115647,-0.09433281831164458,1.9902269564272916,2.537655627513867,Dal80,Self_comb
Asn1,60,4_6,12,16,Gln3/Gat1/Gzf3/Dal80_Gln3/Gat1/Gzf3/Dal80,2.1040217166566286,0.5067380710596796,1.5972836455969492,2.260974546850859,Dal80,Self_comb
Asn1,60,5_6,8,12,Gat1/Gzf3/Dal80_Gln3/Gat1/Gzf3/Dal80,1.9733427921299533,1.68961136178892,0.28373143034103354,2.2507131874841284,Dal80,Self_comb
Gap1,80,0_1,3,7,Gat1/Gzf3/Dal80/Gln3_Gat1,-6.539839294018382,-8.921122121543437,2.3812828275250553,4.97618363165905,Dal80,non-self_comb
Gap1,80,0_2,32,36,Gat1/Gzf3/Dal80/Gln3_Gat1/Gzf3/Dal80/Gln3,-8.395163463217852,-1.7928595158185525,-6.602303947399299,4.542180120224721,Dal80,Self_comb
Gap1,80,0_3,40,44,Gat1/Gzf3/Dal80/Gln3_Ash1,-7.489369927260575,-4.195497051150652,-3.2938728761099227,4.95717161475512,Dal80,non-self_comb
Gap1,80,0_4,48,54,Gat1/Gzf3/Dal80/Gln3_Hcm1,-2.763049222587492,-0.9652805788878658,-1.7977686436996265,4.660457271869664,Dal80,non-self_comb
Gap1,80,1_2,25,29,Gat1_Gat1/Gzf3/Dal80/Gln3,-3.3440611991269478,-1.093518130935753,-2.250543068191195,4.648991093605663,Dal80,non-self_comb
Gap1,80,2_3,4,8,Gat1/Gzf3/Dal80/Gln3_Ash1,-4.442008747304932,-6.992873982253902,2.5508652349489696,4.899163186059333,Dal80,non-self_comb
Gap1,80,2_4,12,18,Gat1/Gzf3/Dal80/Gln3_Hcm1,0.1253002035499412,-9.062144199211273,9.187444402761216,4.9393998263543235,Dal80,non-self_comb
YBL029C-A,89,0_2,17,19,Sok2/Phd1_Dot6,7.1463709854415916,7.167195904008665,-0.020824918567073636,3.3246046508822134,Dot6,non-self_comb
YBL029C-A,89,1_2,11,14,Nrg1/Nrg2/Rgm1/Usv1_Dot6,-3.3102550544572615,-3.1524057079592875,-0.15784934649797425,3.134209178485913,Dot6,non-self_comb
YBL029C-A,89,2_3,20,24,Dot6_Tos8,0.9427773842584114,-3.451222871466849,4.394000255725261,4.188587164384491,Dot6,non-self_comb
YBL029C-A,89,2_4,61,66,Dot6_Sok2/Phd1,5.80494871268968,8.380964455210513,-2.576015742520834,3.3645919654920022,Dot6,non-self_comb
YBL029C-A,89,2_5,63,69,Dot6_Nrg1/Nrg2/Rgm1/Usv1,4.9976365266607035,-2.2116537169187156,7.209290243579419,3.8377976749861182,Dot6,non-self_comb
Faa1,34,0_2,22,23,Stp3/Stp4_Dot6/Tod6,3.832081568414579,2.6381657719685516,1.1939157964460274,2.270527207025011,Dot6,non-self_comb
Faa1,34,0_3,25,29,Stp3/Stp4_Dot6/Tod6,0.24220735384644643,-1.0317445743639575,1.273951928210404,1.9932312215862662,Dot6,non-self_comb
Faa1,34,1_2,7,11,Aca1/Cst6_Dot6/Tod6,1.2401189538797404,-0.5930926996039226,1.8332116534836629,1.9415126246177028,Dot6,non-self_comb
Faa1,34,1_3,10,17,Aca1/Cst6_Dot6/Tod6,-2.59752903061904,-2.8585912102675657,0.261062179648526,1.4082396795179837,Dot6,non-self_comb
Faa1,34,2_3,0,6,Dot6/Tod6_Dot6/Tod6,-4.099656883610274,-10.174197917942148,6.074541034331875,2.19045386174391,Dot6,Self_comb
Faa1,34,2_4,9,14,Dot6/Tod6_Tos8/Cup9,1.3353757190716582,-0.23059603442143334,1.5659717534930915,1.930723658523215,Dot6,non-self_comb
Faa1,34,2_5,54,58,Dot6/Tod6_Ash1,-0.15530943364061092,-1.9326024298524105,1.7772929962117996,2.219380070999337,Dot6,non-self_comb
Faa1,34,3_4,6,8,Dot6/Tod6_Tos8/Cup9,-2.203660538366767,-4.656667036528401,2.453006498161635,2.2320811621683987,Dot6,non-self_comb
Faa1,34,3_5,51,52,Dot6/Tod6_Ash1,-3.9319206120337418,-0.5661072131407534,-3.365813398892988,2.3085666694415194,Dot6,non-self_comb
Cip1,33,0_3,37,43,Mbp1/Swi4/Tos8/Cup9_Dot6/Tod6,-0.627796060309066,-4.7396463031503036,4.111850242841237,3.4845489604583166,Dot6,non-self_comb
Cip1,33,1_3,19,25,Mot3_Dot6/Tod6,8.247817868889303,4.709418558222047,3.5383993106672564,3.278485864004584,Dot6,non-self_comb
Cip1,33,2_3,15,21,Mbp1/Swi4/Cup9/Tos8_Dot6/Tod6,5.626006108882725,13.953864606429716,-8.327858497546993,3.589141133259826,Dot6,non-self_comb
Cip1,33,3_4,18,21,Dot6/Tod6_Tos8/Cup9,5.893041102108809,7.647691897797158,-1.7546507956883493,2.9113118896131764,Dot6,non-self_comb
Icy1,30,0_1,5,11,Sko1/Swi4_Dot6/Tod6/Gat1,5.954886743196286,1.9907333332994246,3.964153409896862,1.2712565998677503,Dot6,non-self_comb
Icy1,30,1_2,20,23,Dot6/Tod6/Gat1_Met31/Met32,5.9074350364030455,5.728543819155779,0.17889121724726648,1.2836720855660446,Dot6,non-self_comb
Icy1,30,1_3,27,29,Dot6/Tod6/Gat1_Met31/Met32,5.527297177575926,8.369699921013279,-2.8424027434373507,1.1380311406525976,Dot6,non-self_comb
Icy1,30,1_4,42,45,Dot6/Tod6/Gat1_Tda9/Rsf2/Msn2/Msn4/Nrg1/Nrg2/Usv1,4.42911672331768,3.3317714210990874,1.0973453022185924,1.3687521248938432,Dot6,non-self_comb
Icy1,30,1_5,55,57,Dot6/Tod6/Gat1_Nrg1/Nrg2,8.635624940878314,8.073293188913713,0.5623317519646006,0.9971159650888021,Dot6,non-self_comb
Icy1,30,1_6,62,64,Dot6/Tod6/Gat1_Nrg1/Nrg2,5.940160654441802,6.101805218258259,-0.1616445638164571,1.1890123416902838,Dot6,non-self_comb
Sed1,54,0_6,83,90,Stp1/Stp2_Ash1/Dot6,1.66748939959317,0.8683053103000927,0.7991840892930775,0.9822795001356984,Dot6,non-self_comb
Sed1,54,1_6,81,85,Swi4_Ash1/Dot6,3.112407549569686,3.0832132041863924,0.029194345383293588,0.9498283572543512,Dot6,non-self_comb
Sed1,54,2_6,53,58,Sok2/Phd1_Ash1/Dot6,1.7881544409844776,1.3568784631986324,0.43127597778584503,1.1151010080381794,Dot6,non-self_comb
Sed1,54,3_6,44,51,Sko1_Ash1/Dot6,-0.06131048958993475,-0.5679747140802813,0.5066642244903465,1.0199815349975434,Dot6,non-self_comb
Sed1,54,4_6,32,36,Gzf3_Ash1/Dot6,-1.0509698708981479,1.3954974456147267,-2.4464673165128747,1.2158600182295878,Dot6,non-self_comb
Sed1,54,5_6,0,5,Sok2/Phd1_Ash1/Dot6,-1.0393574421833873,-1.2203677921561653,0.18101034997277804,1.1408731642126495,Dot6,non-self_comb
EXG1,45,0_1,29,30,Ace2/Swi5_Dot6/Tod6/Ash1,1.516038823159943,-3.3939463881936534,4.909985211353597,2.8906329375648663,Dot6,non-self_comb
EXG1,45,1_2,8,14,Dot6/Tod6/Ash1_Sok2/Phd1,4.4736453785036785,5.576424540855168,-1.1027791623514895,2.241494915729267,Dot6,non-self_comb
EXG1,45,1_3,11,16,Dot6/Tod6/Ash1_Mbp1/Swi4,3.7951218116532113,5.440181729389999,-1.6450599177367882,2.1185979779165547,Dot6,non-self_comb
EXG1,45,1_4,46,51,Dot6/Tod6/Ash1_Mbp1/Swi4,6.175189920027101,0.9617502051087128,5.213439714918389,2.2709650892001214,Dot6,non-self_comb
EXG1,45,1_5,56,61,Dot6/Tod6/Ash1_Fkh1/Fkh2,2.240198907887946,-2.6655815557691858,4.905780463657132,2.467830984854217,Dot6,non-self_comb
Ecm13,41,0_3,20,27,Sfl1_Dot6,-4.956108027269569,-3.674260796131696,-1.2818472311378732,3.5365561317131715,Dot6,non-self_comb
Ecm13,41,1_3,11,18,Sfl1_Dot6,-7.757530434083751,-8.951436911650964,1.193906477567213,3.605290255499961,Dot6,non-self_comb
Ecm13,41,2_3,0,4,Phd1/Sok2_Dot6,-5.968087548188125,-2.675306560146392,-3.2927809880417334,2.8149418652759923,Dot6,non-self_comb
Ecm13,41,3_4,23,27,Dot6_Cst6,-2.5084517667610067,-2.3402759649785816,-0.16817580178242475,2.9963286007978107,Dot6,non-self_comb
Ecm13,41,3_5,45,48,Dot6_Mig3,-4.647595929110963,-6.848320455509954,2.2007245263989903,2.7537550553733547,Dot6,non-self_comb
Dse2,92,0_1,9,14,Ace2_Fkh1/Fkh2,11.346971655604593,16.494887016253152,-5.147915360648558,2.3520913070121163,Fkh1,non-self_comb
Dse2,92,0_2,30,39,Ace2_Fkh1/Fkh2,40.55031968126337,42.24131225979728,-1.690992578533912,1.5672513204692318,Fkh1,non-self_comb
Dse2,92,1_2,14,25,Fkh1/Fkh2_Fkh1/Fkh2,48.21344891503749,44.640136785425945,3.573312129611544,1.6515342126915689,Fkh1,Self_comb
Sim1,47,0_1,21,32,Fkh1/Fkh2_Tec1,3.0233778268179563,4.166666464403695,-1.143288637585739,1.441645930627841,Fkh1,non-self_comb
Sim1,47,0_2,40,50,Fkh1/Fkh2_Tec1,1.0551745778508481,-1.4708994437082485,2.5260740215590967,1.3099521541935428,Fkh1,non-self_comb
Sim1,47,0_3,62,73,Fkh1/Fkh2_Ste12,2.955503800420582,2.5753058969943234,0.380197903426259,1.4801589125728771,Fkh1,non-self_comb
Sim1,47,0_4,79,90,Fkh1/Fkh2_Tec1,1.3045484994873804,0.3047753988375604,0.9997731006498201,1.4819424528434355,Fkh1,non-self_comb
EXG1,45,0_5,89,91,Ace2/Swi5_Fkh1/Fkh2,1.9768820149988389,1.1873404387591644,0.7895415762396746,0.5842431836791324,Fkh1,non-self_comb
EXG1,45,1_5,56,61,Dot6/Tod6/Ash1_Fkh1/Fkh2,5.33208758129331,5.650181051456322,-0.3180934701630118,0.5408672849767472,Fkh1,non-self_comb
EXG1,45,2_5,44,47,Sok2/Phd1_Fkh1/Fkh2,1.9049124442824847,2.2320019682144783,-0.3270895239319935,0.510517164087882,Fkh1,non-self_comb
EXG1,45,3_5,41,45,Mbp1/Swi4_Fkh1/Fkh2,8.333581731154613,8.83521503337622,-0.5016333022216067,0.5632162526581764,Fkh1,non-self_comb
EXG1,45,4_5,6,10,Mbp1/Swi4_Fkh1/Fkh2,5.40507183278091,4.252827642865124,1.1522441899157867,0.5934248458749001,Fkh1,non-self_comb
Amn1,44,0_3,66,75,Ace2/Swi5_Fkh1/Fkh2,15.287412586526495,15.003027188561664,0.2843853979648314,0.4531859598875857,Fkh1,non-self_comb
Amn1,44,1_3,2,11,Phd1/Sok2_Fkh1/Fkh2,14.023409348323215,14.975230073777206,-0.9518207254539945,0.88531092416625,Fkh1,non-self_comb
Amn1,44,2_3,0,7,Sfl1_Fkh1/Fkh2,23.20156901701744,14.868690217725621,8.332878799291821,0.6689724095414104,Fkh1,non-self_comb
Amn1,44,3_4,0,3,Fkh1/Fkh2_Hcm1,23.717447116166284,16.273768777681248,7.443678338485037,0.8393216884290997,Fkh1,non-self_comb
Amn1,44,3_5,16,18,Fkh1/Fkh2_Tos8,16.00485941786157,14.371036924632689,1.63382249322888,0.5862238704531905,Fkh1,non-self_comb
Dse1,94,0_2,35,42,Ace2/Swi5_Fkh1/Fkh2,40.39167331314235,40.82627196004427,-0.4345986469019236,0.9752951889393849,Fkh1,non-self_comb
Dse1,94,0_4,81,88,Ace2/Swi5_Fkh,37.097447075320844,36.64364862464891,0.4537984506719314,0.9674273792792681,Fkh1,non-self_comb
Dse1,94,1_2,24,33,Ace2/Swi5_Fkh1/Fkh2,39.808616892378,39.72271291995458,0.08590397242341924,1.259141134753129,Fkh1,non-self_comb
Dse1,94,1_4,70,79,Ace2/Swi5_Fkh,36.45466648674799,36.29569796770106,0.1589685190469231,1.2663151460049125,Fkh1,non-self_comb
Dse1,94,2_3,2,5,Fkh1/Fkh2_Ace2/Swi5,38.86937882369937,41.340598888524326,-2.471220064824954,1.180358891366453,Fkh1,non-self_comb
Dse1,94,2_4,39,46,Fkh1/Fkh2_Fkh,62.2981468933957,62.4080946519767,-0.10994775858099853,0.7252248310613618,Fkh1,Self_comb
Dse1,94,3_4,32,41,Ace2/Swi5_Fkh,35.44462119136668,36.635626408567646,-1.191005217200973,1.0660038824842033,Fkh1,non-self_comb
Idi1,83,0_1,15,18,Fkh1/Fkh2/Hcm1_Hcm1,1.948792247319206,1.2565080237932014,0.6922842235260046,3.283797435343342,Fkh1,non-self_comb
Idi1,83,0_2,57,60,Fkh1/Fkh2/Hcm1_Fkh/Hcm1,8.47832428647749,9.120318884616907,-0.6419945981394171,2.114645876879813,Fkh1,Self_comb
Idi1,83,0_3,89,92,Fkh1/Fkh2/Hcm1_Fkh/Hcm1,10.976034480221541,13.154479941996689,-2.178445461775147,2.1309656899061697,Fkh1,Self_comb
Idi1,83,1_2,37,42,Hcm1_Fkh/Hcm1,8.119265276711829,5.763529353185007,2.3557359235268223,2.66954809580849,Fkh1,non-self_comb
Idi1,83,1_3,69,74,Hcm1_Fkh/Hcm1,10.59337863050463,10.851095777985098,-0.2577171474804685,2.6326427920393587,Fkh1,non-self_comb
Idi1,83,2_3,25,32,Fkh/Hcm1_Fkh/Hcm1,16.512239669138044,13.632736026811912,2.879503642326131,1.503739662925469,Fkh1,Self_comb
Dse2,92,0_1,9,14,Ace2_Fkh1/Fkh2,-3.0368616552560512,-0.5642111426590823,-2.472650512596969,3.1046461066958466,Fkh2,non-self_comb
Dse2,92,0_2,30,39,Ace2_Fkh1/Fkh2,17.196546205984397,22.768149393014376,-5.571603187029978,2.255174615382732,Fkh2,non-self_comb
Dse2,92,1_2,14,25,Fkh1/Fkh2_Fkh1/Fkh2,32.607251217537744,27.815253920251486,4.791997297286255,1.9968333588086584,Fkh2,Self_comb
Oca5,91,0_1,5,11,Dal80/Gzf3_Fkh1/Fkh2,16.81910376497581,35.185928358651125,-18.36682459367531,4.52123870007313,Fkh2,non-self_comb
Oca5,91,1_2,4,8,Fkh1/Fkh2_Sok2/Phd1,26.961829573455486,20.24021525203425,6.721614321421232,5.32998644510653,Fkh2,non-self_comb
Oca5,91,1_3,12,16,Fkh1/Fkh2_Nrg1/Nrg2/Usv1/Rgm1,19.979358300450485,21.05943975196646,-1.0800814515159727,5.084372517293797,Fkh2,non-self_comb
Oca5,91,1_4,38,41,Fkh1/Fkh2_Sok2/Phd1,26.443338187824097,26.86778712574462,-0.42444893792052546,4.671152408735069,Fkh2,non-self_comb
Wsc4,82,0_5,60,63,Nrg1/Nrg2_Fkh2,8.81454130708296,10.66204989185793,-1.8475085847749695,1.1249052607686036,Fkh2,non-self_comb
Wsc4,82,1_5,48,53,Mot3_Fkh2,7.940054923933938,8.459562614248686,-0.5195076903147484,1.2940628313907447,Fkh2,non-self_comb
Wsc4,82,2_5,38,43,Sok2/Phd1_Fkh2,10.621002600040732,11.830955070896104,-1.2099524708553715,1.283011320580172,Fkh2,non-self_comb
Wsc4,82,3_5,12,16,Usv1/Rgm1_Fkh2,9.633009049394929,10.717702682683552,-1.0846936332886228,1.2510831075116982,Fkh2,non-self_comb
Wsc4,82,4_5,4,6,Sok2/Phd1_Fkh2,8.744301614977315,8.373710408023193,0.3705912069541198,1.3279020054212494,Fkh2,non-self_comb
Wsc4,82,5_6,5,11,Fkh2_Gzf3,-0.530557259402353,2.3137559872430473,-2.8443132466454,1.3695807257469563,Fkh2,non-self_comb
EXG1,45,0_5,89,91,Ace2/Swi5_Fkh1/Fkh2,1.9271822772167955,3.9696377627691315,-2.0424554855523356,1.7369914479218918,Fkh2,non-self_comb
EXG1,45,1_5,56,61,Dot6/Tod6/Ash1_Fkh1/Fkh2,4.996906890506916,4.4097851439072455,0.5871217465996704,1.6336712616835403,Fkh2,non-self_comb
EXG1,45,2_5,44,47,Sok2/Phd1_Fkh1/Fkh2,3.647204985951094,1.5388099636573234,2.1083950222937706,1.829423072156919,Fkh2,non-self_comb
EXG1,45,3_5,41,45,Mbp1/Swi4_Fkh1/Fkh2,7.46344127987533,5.334201400963366,2.129239878911964,1.6521234015752937,Fkh2,non-self_comb
EXG1,45,4_5,6,10,Mbp1/Swi4_Fkh1/Fkh2,4.30303065551324,-0.10535833924973717,4.408388994762977,1.7671981299171438,Fkh2,non-self_comb
Amn1,44,0_3,66,75,Ace2/Swi5_Fkh1/Fkh2,11.262533107775425,11.743755908715197,-0.48122280093977204,0.9006739459795448,Fkh2,non-self_comb
Amn1,44,1_3,2,11,Phd1/Sok2_Fkh1/Fkh2,7.782472703944787,9.461686295779032,-1.6792135918342443,1.0980214192880173,Fkh2,non-self_comb
Amn1,44,2_3,0,7,Sfl1_Fkh1/Fkh2,21.119904394534178,14.893509111746129,6.226395282788047,1.2565855573668405,Fkh2,non-self_comb
Amn1,44,3_4,0,3,Fkh1/Fkh2_Hcm1,20.94470169672873,10.58442801692717,10.36027367980156,1.093645621058106,Fkh2,non-self_comb
Amn1,44,3_5,16,18,Fkh1/Fkh2_Tos8,8.014305370552599,10.36010115876877,-2.345795788216172,1.108302473918111,Fkh2,non-self_comb
Dse1,94,0_2,35,42,Ace2/Swi5_Fkh1/Fkh2,24.415235204070513,25.891338679805344,-1.476103475734833,2.628715922429069,Fkh2,non-self_comb
Dse1,94,0_4,81,88,Ace2/Swi5_Fkh,30.872107640211468,31.00744846077097,-0.13534082055949997,2.767600844633492,Fkh2,non-self_comb
Dse1,94,1_2,24,33,Ace2/Swi5_Fkh1/Fkh2,21.080171122414484,23.01210135389205,-1.9319302314775675,2.248798215073889,Fkh2,non-self_comb
Dse1,94,1_4,70,79,Ace2/Swi5_Fkh,27.98232984703609,27.62386094409841,0.3584689029376864,2.716782219811458,Fkh2,non-self_comb
Dse1,94,2_3,2,5,Fkh1/Fkh2_Ace2/Swi5,21.492246210702266,25.95875202883568,-4.4665058181334105,1.9997950748696522,Fkh2,non-self_comb
Dse1,94,2_4,39,46,Fkh1/Fkh2_Fkh,49.338630258900814,49.19402292061502,0.14460733828578348,1.9160853396744504,Fkh2,Self_comb
Dse1,94,3_4,32,41,Ace2/Swi5_Fkh,28.1466495137911,28.326481534889343,-0.17983202109824736,2.455699212174843,Fkh2,non-self_comb
Idi1,83,0_1,15,18,Fkh1/Fkh2/Hcm1_Hcm1,-5.226403543165651,-5.9748647704609885,0.7484612272953384,7.506980829869135,Fkh2,non-self_comb
Idi1,83,0_2,57,60,Fkh1/Fkh2/Hcm1_Fkh/Hcm1,5.657961877496187,-3.432716712830572,9.090678590326759,5.054379403791169,Fkh2,Self_comb
Idi1,83,0_3,89,92,Fkh1/Fkh2/Hcm1_Fkh/Hcm1,0.8599807326611753,-12.431257524843941,13.291238257505118,7.583951129488586,Fkh2,Self_comb
Idi1,83,1_2,37,42,Hcm1_Fkh/Hcm1,2.1750100740360487,8.926776186421801,-6.751766112385751,3.622185012352225,Fkh2,non-self_comb
Idi1,83,1_3,69,74,Hcm1_Fkh/Hcm1,-3.123915889142576,1.7777765318871679,-4.901692421029743,6.193502416293978,Fkh2,non-self_comb
Idi1,83,2_3,25,32,Fkh/Hcm1_Fkh/Hcm1,7.204738228122568,6.942508669685246,0.2622295584373213,4.480695576076946,Fkh2,Self_comb
Gph1,72,0_4,62,65,Rsf2/Tda9/Adr1/Msn2/Msn4/Usv1_Gln3/Gat1,9.503849066352995,7.968790019555392,1.5350590467976017,2.627209347518219,Gln3,non-self_comb
Gph1,72,1_4,56,60,Gat1_Gln3/Gat1,7.266241121201389,4.638787518784955,2.6274536024164337,2.875963087523878,Gln3,non-self_comb
Gph1,72,2_4,31,34,Rsf2/Tda9/Adr1/Msn2/Msn4/Usv1_Gln3/Gat1,8.908579253302957,11.152061112361933,-2.243481859058977,1.4869115935280117,Gln3,non-self_comb
Gph1,72,3_4,11,17,Ino2_Gln3/Gat1,6.6966208624502865,5.342947641951339,1.353673220498948,3.356440138481129,Gln3,non-self_comb
YGR122W,75,0_1,2,6,Gat1/Gln3/Gzf3/Dal80_Gat1/Gln3/Gzf3/Dal80,29.389375654204912,30.930368511693622,-1.54099285748871,2.1529806958062383,Gln3,Self_comb
YGR122W,75,0_2,38,40,Gat1/Gln3/Gzf3/Dal80_Crz1,14.586131731330564,12.285765162110057,2.300366569220506,2.7148714476205034,Gln3,non-self_comb
YGR122W,75,0_3,54,55,Gat1/Gln3/Gzf3/Dal80_Gat1/Gln3/Gzf3/Dal80,39.18897049406548,42.50686953495142,-3.317899040885941,1.8349858366538099,Gln3,Self_comb
YGR122W,75,0_4,86,89,Gat1/Gln3/Gzf3/Dal80_Crz1,17.874898595085956,15.068313142076853,2.806585453009103,2.9268072753632244,Gln3,non-self_comb
YGR122W,75,1_2,32,34,Gat1/Gln3/Gzf3/Dal80_Crz1,12.982666182502989,9.17759511606925,3.805071066433738,2.6636667034424724,Gln3,non-self_comb
YGR122W,75,1_3,48,49,Gat1/Gln3/Gzf3/Dal80_Gat1/Gln3/Gzf3/Dal80,38.443096260405184,48.13690773278429,-9.69381147237911,1.6127320733779225,Gln3,Self_comb
YGR122W,75,1_4,80,83,Gat1/Gln3/Gzf3/Dal80_Crz1,16.248136651242305,17.605395816650777,-1.3572591654084711,2.5082404737866715,Gln3,non-self_comb
YGR122W,75,2_3,12,15,Crz1_Gat1/Gln3/Gzf3/Dal80,25.07629174002887,24.78656240202055,0.28972933800831824,2.596602173700645,Gln3,non-self_comb
YGR122W,75,3_4,28,34,Gat1/Gln3/Gzf3/Dal80_Crz1,27.820782711530708,28.964890333241485,-1.144107621710777,2.5012951383066597,Gln3,non-self_comb
Frs2,58,0_1,0,5,Gzf3/Dal80_Gln3/Gzf3/Dal80,10.786502641413499,9.280881056734852,1.5056215846786478,1.527258934235452,Gln3,non-self_comb
Frs2,58,0_2,4,10,Gzf3/Dal80_Gln3/Gzf3/Dal80,23.79173036187626,33.760288036779194,-9.96855767490293,1.3660227500507458,Gln3,non-self_comb
Frs2,58,0_3,9,15,Gzf3/Dal80_Gln3/Gzf3/Dal80,16.098349934253847,16.393650515161614,-0.29530058090776534,1.4292314858149655,Gln3,non-self_comb
Frs2,58,0_4,21,27,Gzf3/Dal80_Gln3/Gzf3/Dal80,17.945351173670776,19.8875764202175,-1.9422252465467242,1.1730448883305593,Gln3,non-self_comb
Frs2,58,1_2,0,5,Gln3/Gzf3/Dal80_Gln3/Gzf3/Dal80,17.842376861766677,21.16369828075504,-3.3213214189883593,1.6470546640308072,Gln3,Self_comb
Frs2,58,1_3,4,10,Gln3/Gzf3/Dal80_Gln3/Gzf3/Dal80,10.001277693022411,15.464105883888706,-5.462828190866295,1.7745637624156727,Gln3,Self_comb
Frs2,58,1_4,16,22,Gln3/Gzf3/Dal80_Gln3/Gzf3/Dal80,11.988898953726999,15.381076526290908,-3.3921775725639076,1.2261491551298864,Gln3,Self_comb
Frs2,58,1_5,56,61,Gln3/Gzf3/Dal80_Rap1,-8.371089555986572,-8.019519762635744,-0.3515697933508276,1.588343350174795,Gln3,non-self_comb
Frs2,58,2_3,0,5,Gln3/Gzf3/Dal80_Gln3/Gzf3/Dal80,22.375111696042936,21.334636970870015,1.0404747251729198,1.617508583283269,Gln3,Self_comb
Frs2,58,2_4,11,17,Gln3/Gzf3/Dal80_Gln3/Gzf3/Dal80,24.29535066262214,28.942456242793103,-4.647105580170965,1.0661010752239573,Gln3,Self_comb
Frs2,58,2_5,51,56,Gln3/Gzf3/Dal80_Rap1,6.757779753326459,6.625577313276498,0.13220244004996246,1.3626912787475114,Gln3,non-self_comb
Frs2,58,3_4,6,12,Gln3/Gzf3/Dal80_Gln3/Gzf3/Dal80,17.06396628962897,19.009219391355867,-1.9452531017268995,1.1935820736985496,Gln3,Self_comb
Frs2,58,3_5,46,51,Gln3/Gzf3/Dal80_Rap1,-2.1729887783621575,-3.947430768523556,1.774441990161399,1.5631573615362782,Gln3,non-self_comb
Frs2,58,4_5,34,39,Gln3/Gzf3/Dal80_Rap1,0.33077208221270127,4.287621321009903,-3.956849238797201,0.8791868519824484,Gln3,non-self_comb
Gdh1,59,0_1,23,24,Gln3/Gat1/Gzf3/Dal80_Gat1/Gzf3/Dal80,10.322803172978697,9.456951607742967,0.8658515652357299,1.6887472184217693,Gln3,non-self_comb
Gdh1,59,0_2,29,35,Gln3/Gat1/Gzf3/Dal80_Gln3/Gat1/Gzf3/Dal80,44.46198576434461,51.421144396166,-6.959158631821381,1.4048802285254656,Gln3,Self_comb
Gdh1,59,0_3,47,49,Gln3/Gat1/Gzf3/Dal80_Crz1,15.977017346620661,16.457335348843714,-0.4803180022230513,2.2151943229314894,Gln3,non-self_comb
Gdh1,59,0_4,78,81,Gln3/Gat1/Gzf3/Dal80_Met32,7.597862147068993,5.2219820301310556,2.3758801169379367,2.9378526848022455,Gln3,non-self_comb
Gdh1,59,1_2,2,11,Gat1/Gzf3/Dal80_Gln3/Gat1/Gzf3/Dal80,34.87581124198814,40.04463354697067,-5.16882230498254,1.386731384830513,Gln3,non-self_comb
Gdh1,59,2_3,12,14,Gln3/Gat1/Gzf3/Dal80_Crz1,38.69643280584701,39.75011405115675,-1.0536812453097386,1.357108141181986,Gln3,non-self_comb
Gdh1,59,2_4,43,46,Gln3/Gat1/Gzf3/Dal80_Met32,32.6848340565879,34.30898113815124,-1.6241470815633388,1.555236344442617,Gln3,non-self_comb
Asn1,60,0_4,65,69,Gat1_Gln3/Gat1/Gzf3/Dal80,15.109807669881292,16.460191936253405,-1.350384266372114,0.9211563862855965,Gln3,non-self_comb
Asn1,60,0_6,81,85,Gat1_Gln3/Gat1/Gzf3/Dal80,42.26649635688504,43.92325634697627,-1.6567599900912326,0.6755528564692669,Gln3,non-self_comb
Asn1,60,1_4,35,39,Stp1/Stp2_Gln3/Gat1/Gzf3/Dal80,20.124406685778375,21.35524895636381,-1.2308422705854347,1.02649593835509,Gln3,non-self_comb
Asn1,60,1_6,51,55,Stp1/Stp2_Gln3/Gat1/Gzf3/Dal80,45.585574807347825,45.655159578160536,-0.06958477081270842,0.7464431450698544,Gln3,non-self_comb
Asn1,60,2_4,27,28,Stp1/Stp2_Gln3/Gat1/Gzf3/Dal80,21.71551877254124,20.704222357968067,1.0112964145731775,0.9284990666779177,Gln3,non-self_comb
Asn1,60,2_6,43,44,Stp1/Stp2_Gln3/Gat1/Gzf3/Dal80,46.719752621314605,45.82743724999925,0.8923153713153578,0.6215774405671223,Gln3,non-self_comb
Asn1,60,3_4,11,15,Stp1/Stp2_Gln3/Gat1/Gzf3/Dal80,12.673522680504522,12.420922746553867,0.2525999339506584,1.1665872926959582,Gln3,non-self_comb
